団体コード,"都道府県名（漢字）","市区町村名（漢字）","都道府県名（カナ）","市区町村名（カナ）","議事録検索URL","人口","人口基準年"
252107,滋賀県,野洲市,ｼｶﾞｹﾝ,ﾔｽｼ,https://www.city.yasu.lg.jp/gyoseijoho/gikai/teireikai-rinjikaikaigiroku/index.html,49453,2025
252115,滋賀県,湖南市,ｼｶﾞｹﾝ,ｺﾅﾝｼ,https://ssp.kaigiroku.net/tenant/konan/MinuteSearch.html,50029,2025
252123,滋賀県,高島市,ｼｶﾞｹﾝ,ﾀｶｼﾏｼ,https://ssp.kaigiroku.net/tenant/takashima/SpMinuteSearch.html,44338,2025
252131,滋賀県,東近江市,ｼｶﾞｹﾝ,ﾋｶﾞｼｵｳﾐｼ,http://www.kensakusystem.jp/higashiomi/sapphire.html,106412,2025
252140,滋賀県,米原市,ｼｶﾞｹﾝ,ﾏｲﾊﾞﾗｼ,http://www.kensakusystem.jp/maibara/cgi-bin3/Search2.exe?Code=o9yx5fh9drpymsdk9h&sTarget=2,36232,2025
253839,滋賀県,日野町,ｼｶﾞｹﾝ,ﾋﾉﾁｮｳ,https://www.town.hino.tottori.jp/1660.htm,19727,2025
253847,滋賀県,竜王町,ｼｶﾞｹﾝ,ﾘﾕｳｵｳﾁｮｳ,https://www.town.ryuoh.shiga.jp/parliament/gijiroku/gijiroku.html,11003,2025
254258,滋賀県,愛荘町,ｼｶﾞｹﾝ,ｱｲｼｮｳﾁｮｳ,https://www.town.aisho.shiga.dbsr.jp/index.php/,19854,2025
254410,滋賀県,豊郷町,ｼｶﾞｹﾝ,ﾄﾖｻﾄﾁｮｳ,https://www.town.toyosato.shiga.jp/category/32-5-0-0-0-0-0-0-0-0.html,6856,2025
254428,滋賀県,甲良町,ｼｶﾞｹﾝ,ｺｳﾗﾁｮｳ,https://www.kouratown.jp/cyonososhiki/gikaijimukyoku/gijikakari/chogikai/kaigiroku/index.html,6301,2025
254436,滋賀県,多賀町,ｼｶﾞｹﾝ,ﾀｶﾞﾁｮｳ,https://www.town.taga.lg.jp/,7287,2025
260002,京都府,,ｷｮｳﾄﾌ,,http://www.pref.kyoto.dbsr.jp/index.php/8046151?Template=search-detail,2389403,2025
261009,京都府,京都市,ｷｮｳﾄﾌ,ｷｮｳﾄｼ,http://www.city.kyoto.jp/shikai/kaigi/ka_index.html,1312559,2025
262013,京都府,福知山市,ｷｮｳﾄﾌ,ﾌｸﾁﾔﾏｼ,http://www.kensakusystem.jp/fukuchiyama/cgi-bin3/See.exe?Code=am1bnn1m0f5ch0cpnf,73099,2025
262021,京都府,舞鶴市,ｷｮｳﾄﾌ,ﾏｲﾂﾞﾙｼ,https://ssp.kaigiroku.net/tenant/maizuru/SpMinuteSearch.html,74214,2025
262030,京都府,綾部市,ｷｮｳﾄﾌ,ｱﾔﾍﾞｼ,https://www.kensakusystem.jp/ayabe/,30254,2025
262048,京都府,宇治市,ｷｮｳﾄﾌ,ｳｼﾞｼ,https://ssp.kaigiroku.net/tenant/uji/MinuteSearch.html,175750,2025
262056,京都府,宮津市,ｷｮｳﾄﾌ,ﾐﾔﾂﾞｼ,https://ssp.kaigiroku.net/tenant/miyazu/SpTop.html,15740,2025
262064,京都府,亀岡市,ｷｮｳﾄﾌ,ｶﾒｵｶｼ,https://ssp.kaigiroku.net/tenant/kameoka/SpMinuteSearch.html,84798,2025
262072,京都府,城陽市,ｷｮｳﾄﾌ,ｼﾞｮｳﾖｳｼ,http://www.kensakusystem.jp/joyo/sapphire.html,72391,2025
262081,京都府,向日市,ｷｮｳﾄﾌ,ﾑｺｳｼ,http://www.kensakusystem.jp/muko/cgi-bin3/See.exe?Code=v7cdc28hs51fnbu1b4,55546,2025
262099,京都府,長岡京市,ｷｮｳﾄﾌ,ﾅｶﾞｵｶｷｮｳｼ,http://www.kensakusystem.jp/nagaokakyo/index.html,81136,2025
262102,京都府,八幡市,ｷｮｳﾄﾌ,ﾔﾜﾀｼ,https://ssp.kaigiroku.net/tenant/yawata/SpTop.html,65778,2025
262111,京都府,京田辺市,ｷｮｳﾄﾌ,ｷｮｳﾀﾅﾍﾞｼ,https://ssp.kaigiroku.net/tenant/kyotanabe/SpMinuteSearch.html,70477,2025
262129,京都府,京丹後市,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,http://www.kensakusystem.jp/kyotango/index.html,49510,2025
262137,京都府,南丹市,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,https://www.kensakusystem.jp/nantan/index.html,28904,2025
262145,京都府,木津川市,ｷｮｳﾄﾌ,ｷﾂﾞｶﾞﾜｼ,https://www.city.kizugawa.kyoto.dbsr.jp/,78055,2025
263036,京都府,大山崎町,ｷｮｳﾄﾌ,ｵｵﾔﾏｻﾞｷﾁｮｳ,http://www.kensakusystem.jp/oyamazaki/cgi-bin3/Search2.exe?Code=Code=hkkf5d6idp72yqn29e&sTarget=2,16453,2025
263222,京都府,久御山町,ｷｮｳﾄﾌ,ｸﾐﾔﾏﾁｮｳ,http://www.kensakusystem.jp/kumiyama/index.html,14073,2025
263435,京都府,井手町,ｷｮｳﾄﾌ,ｲﾃﾞﾁｮｳ,https://www.town.ide.kyoto.jp/chougikai/kaigiroku/index.html,6679,2025
263443,京都府,宇治田原町,ｷｮｳﾄﾌ,ｳｼﾞﾀﾜﾗﾁｮｳ,https://ssp.kaigiroku.net/tenant/ujitawara/SpTop.html,8193,2025
263648,京都府,笠置町,ｷｮｳﾄﾌ,ｶｻｷﾞﾁｮｳ,https://www.town.kasagi.lg.jp/soshiki_view.php?so_cd1=2&so_cd2=0&so_cd3=0&so_cd4=0&so_cd5=0&bn_cd=5,1061,2025
263656,京都府,和束町,ｷｮｳﾄﾌ,ﾜﾂﾞｶﾁｮｳ,https://www.town.wazuka.lg.jp/machigikai/kaigi/index.html,3342,2025
263664,京都府,精華町,ｷｮｳﾄﾌ,ｾｲｶﾁｮｳ,https://www.kensakusystem.jp/seika/index.html,35809,2025
263672,京都府,南山城村,ｷｮｳﾄﾌ,ﾐﾅﾐﾔﾏｼﾛﾑﾗ,http://www.kensakusystem.jp/minamiyamashiro/cgi-bin3/Search2.exe?Code=o6fsgzy3h2d0oosf9e&sTarget=2,2346,2025
264075,京都府,京丹波町,ｷｮｳﾄﾌ,ｷｮｳﾀﾝﾊﾞﾁｮｳ,https://www.town.kyotamba.kyoto.jp/kakukakarasagasu/gikaijimukyoku/gyomuannai/1/1232.html,12119,2025
264636,京都府,伊根町,ｷｮｳﾄﾌ,ｲﾈﾁｮｳ,https://www.town.ine.kyoto.jp/soshiki/gikai/2/index.html,1850,2025
264652,京都府,与謝野町,ｷｮｳﾄﾌ,ﾖｻﾉﾁｮｳ,http://ssp.kaigiroku.net/tenant/yosano/MinuteSearch.html,19267,2025
270008,大阪府,,ｵｵｻｶﾌ,,https://ssp.kaigiroku.net/tenant/prefosaka/SpMinuteSearch.html,8443833,2025
271004,大阪府,大阪市,ｵｵｻｶﾌ,ｵｵｻｶｼ,https://ssp.kaigiroku.net/tenant/cityosaka/SpMinuteSearch.html,2589636,2025
271403,大阪府,堺市,ｵｵｻｶﾌ,ｻｶｲｼ,http://www12.gijiroku.com/sakai/g07v_search.asp,792372,2025
272027,大阪府,岸和田市,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,https://www.city.kishiwada.osaka.dbsr.jp/,182389,2025
272035,大阪府,豊中市,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,http://www.kensakusystem.jp/toyonaka/cgi-bin3/Search2.exe?Code=yo5dvyxyb1fdw7hkji&sTarget=2,398178,2025
272043,大阪府,池田市,ｵｵｻｶﾌ,ｲｹﾀﾞｼ,https://ssp.kaigiroku.net/tenant/ikeda/SpMinuteSearch.html,100496,2025
272051,大阪府,吹田市,ｵｵｻｶﾌ,ｽｲﾀｼ,https://ssp.kaigiroku.net/tenant/suita/SpMinuteSearch.html,377092,2025
272060,大阪府,泉大津市,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,https://ssp.kaigiroku.net/tenant/izumiotsu/SpMinuteSearch.html,70846,2025
272078,大阪府,高槻市,ｵｵｻｶﾌ,ﾀｶﾂｷｼ,http://www.kensakusystem.jp/takatsuki/cgi-bin3/Search2.exe?Code=izm2vke6bjde8ygf0p&sTarget=2,340828,2025
272086,大阪府,貝塚市,ｵｵｻｶﾌ,ｶｲﾂﾞｶｼ,https://ssp.kaigiroku.net/tenant/kaizuka/SpMinuteSearch.html,79585,2025
272094,大阪府,守口市,ｵｵｻｶﾌ,ﾓﾘｸﾞﾁｼ,http://www.kensakusystem.jp/moriguchi/index.html,137655,2025
272108,大阪府,枚方市,ｵｵｻｶﾌ,ﾋﾗｶﾀｼ,https://www.city.hirakata.osaka.dbsr.jp/index.php/8907982?Template=search-detail#formPhrase,385941,2025
272116,大阪府,茨木市,ｵｵｻｶﾌ,ｲﾊﾞﾗｷｼ,https://www.kensakusystem.jp/ibaraki-s/index.html,280856,2025
272124,大阪府,八尾市,ｵｵｻｶﾌ,ﾔｵｼ,http://yao.gijiroku.com/voices/g08v_search.asp,249877,2025
272132,大阪府,泉佐野市,ｵｵｻｶﾌ,ｲｽﾞﾐｻﾉｼ,https://ssp.kaigiroku.net/tenant/izumisano/MinuteBrowse.html,95798,2025
272141,大阪府,富田林市,ｵｵｻｶﾌ,ﾄﾝﾀﾞﾊﾞﾔｼｼ,https://ssp.kaigiroku.net/tenant/tondabayashi/SpMinuteSearch.html,103296,2025
272159,大阪府,寝屋川市,ｵｵｻｶﾌ,ﾈﾔｶﾞﾜｼ,http://www.kensakusystem.jp/neyagawa/,220536,2025
272167,大阪府,河内長野市,ｵｵｻｶﾌ,ｶﾜﾁﾅｶﾞﾉｼ,https://ssp.kaigiroku.net/tenant/kawachinagano/SpMinuteSearch.html,96824,2025
272175,大阪府,松原市,ｵｵｻｶﾌ,ﾏﾂﾊﾞﾗｼ,https://ssp.kaigiroku.net/tenant/matsubara/SpMinuteSearch.html,113521,2025
272183,大阪府,大東市,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,http://daito.gijiroku.com/gikai/g08v_search.asp,112176,2025
272191,大阪府,和泉市,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,https://ssp.kaigiroku.net/tenant/izumi/SpMinuteSearch.html,178808,2025
272205,大阪府,箕面市,ｵｵｻｶﾌ,ﾐﾉｵｼ,https://ssp.kaigiroku.net/tenant/minoh/SpMinuteSearch.html,136247,2025
272213,大阪府,柏原市,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,https://ssp.kaigiroku.net/tenant/kashiwara/SpMinuteSearch.html,64453,2025
272221,大阪府,羽曳野市,ｵｵｻｶﾌ,ﾊﾋﾞｷﾉｼ,https://habikino.gijiroku.com/voices/g08v_search.asp,105679,2025
272230,大阪府,門真市,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,http://www03.gijiroku.com/kadoma/,111984,2025
272248,大阪府,摂津市,ｵｵｻｶﾌ,ｾｯﾂｼ,https://ssp.kaigiroku.net/tenant/settsu/MinuteSearch.html,84229,2025
272256,大阪府,高石市,ｵｵｻｶﾌ,ﾀｶｲｼｼ,https://ssp.kaigiroku.net/tenant/takaishi/SpMinuteSearch.html,55192,2025
272264,大阪府,藤井寺市,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,https://ssp.kaigiroku.net/tenant/fujiidera/SpMinuteSearch.html,61059,2025
272272,大阪府,東大阪市,ｵｵｻｶﾌ,ﾋｶﾞｼｵｵｻｶｼ,http://higashiosaka.gijiroku.com/gikai/g08v_search.asp,455345,2025
272281,大阪府,泉南市,ｵｵｻｶﾌ,ｾﾝﾅﾝｼ,http://gikai.city.sennan.osaka.jp/category/minute,56989,2025
272299,大阪府,四條畷市,ｵｵｻｶﾌ,ｼｼﾞﾖｳﾅﾜﾃｼ,https://ssp.kaigiroku.net/tenant/shijonawate/SpMinuteSearch.html,52971,2025
272302,大阪府,交野市,ｵｵｻｶﾌ,ｶﾀﾉｼ,https://ssp.kaigiroku.net/tenant/katano/SpMinuteSearch.html,76440,2025
272311,大阪府,大阪狭山市,ｵｵｻｶﾌ,ｵｵｻｶｻﾔﾏｼ,https://ssp.kaigiroku.net/tenant/osakasayama/SpMinuteSearch.html,57095,2025
272329,大阪府,阪南市,ｵｵｻｶﾌ,ﾊﾝﾅﾝｼ,https://ssp.kaigiroku.net/tenant/hannan/SpMinuteSearch.html,49379,2025
273015,大阪府,島本町,ｵｵｻｶﾌ,ｼﾏﾓﾄﾁｮｳ,https://www.town.shimamoto.lg.jp/site/shimamotochogikai/list101.html,31952,2025
273210,大阪府,豊能町,ｵｵｻｶﾌ,ﾄﾖﾉﾁｮｳ,https://www.town.toyono.osaka.jp/gyousei/gikai/kaigi-jouhou-kekka/kaigiroku-honkaigi/index.html,17661,2025
273228,大阪府,能勢町,ｵｵｻｶﾌ,ﾉｾﾁｮｳ,http://www.kensakusystem.jp/nose/cgi-bin3/Search2.exe?Code=9jf7a1j4fksz5tcefr&sTarget=2,8834,2025
273414,大阪府,忠岡町,ｵｵｻｶﾌ,ﾀﾀﾞｵｶﾁｮｳ,https://www.town.tadaoka.osaka.jp/gyousei/gikai/2110.html,15736,2025
273619,大阪府,熊取町,ｵｵｻｶﾌ,ｸﾏﾄﾘﾁｮｳ,https://www.town.kumatori.lg.jp/soshiki/gikai_somu/gyomu/kumatori_gikai/etsuran/index.html,42072,2025
273627,大阪府,田尻町,ｵｵｻｶﾌ,ﾀｼﾞﾘﾁｮｳ,https://www.town.tajiri.osaka.jp/gikai/johokokai/kaigirokunoetsuran/index.html,8244,2025
273660,大阪府,岬町,ｵｵｻｶﾌ,ﾐｻｷﾁｮｳ,https://www.town.misaki.osaka.jp/soshiki/gikai/chogikai/gijiroku/index.html,14014,2025
273813,大阪府,太子町,ｵｵｻｶﾌ,ﾀｲｼﾁｮｳ,https://www.town.taishi.osaka.jp/busyo/gikai_jimu/taishichougikai/kaigirokunoetsuran/index.html,12520,2025
273821,大阪府,河南町,ｵｵｻｶﾌ,ｶﾅﾝﾁｮｳ,https://www.town.kanan.osaka.jp/gyoseijoho/gikai/1/index.html,14372,2025
273830,大阪府,千早赤阪村,ｵｵｻｶﾌ,ﾁﾊﾔｱｶｻｶﾑﾗ,https://www.kensakusystem.jp/chihayaakasaka/,4656,2025
280003,兵庫県,,ﾋｮｳｺﾞｹﾝ,,http://www.kensakusystem.jp/hyogopref/default.html,5253505,2025
281000,兵庫県,神戸市,ﾋｮｳｺﾞｹﾝ,ｺｳﾍﾞｼ,http://www.city.kobe.hyogo.dbsr.jp/index.php/4390644?Template=search-phrase,1434404,2025
282014,兵庫県,姫路市,ﾋｮｳｺﾞｹﾝ,ﾋﾒｼﾞｼ,http://himeji.gijiroku.com/voices/g08v_search.asp,509100,2025
282022,兵庫県,尼崎市,ﾋｮｳｺﾞｹﾝ,ｱﾏｶﾞｻｷｼ,https://ssp.kaigiroku.net/tenant/amagasaki/SpMinuteSearch.html,443253,2025
282031,兵庫県,明石市,ﾋｮｳｺﾞｹﾝ,ｱｶｼｼ,http://www.kensakusystem.jp/akashi/sapphire.html,303135,2025
282049,兵庫県,西宮市,ﾋｮｳｺﾞｹﾝ,ﾆｼﾉﾐﾔｼ,http://nishi.gijiroku.com/voices/g08v_search.asp,471931,2025
282057,兵庫県,洲本市,ﾋｮｳｺﾞｹﾝ,ｽﾓﾄｼ,http://www.kensakusystem.jp/sumoto/cgi-bin3/Search2.exe?Code=gbq3ov03tsyxrzvpze&sTarget=2,40279,2025
282065,兵庫県,芦屋市,ﾋｮｳｺﾞｹﾝ,ｱｼﾔｼ,https://ssp.kaigiroku.net/tenant/ashiya/SpMinuteSearch.html,91961,2025
282073,兵庫県,伊丹市,ﾋｮｳｺﾞｹﾝ,ｲﾀﾐｼ,http://itami.gijiroku.com/voices/,196540,2025
282081,兵庫県,相生市,ﾋｮｳｺﾞｹﾝ,ｱｲｵｲｼ,https://www.kensakusystem.jp/aioi-s/cgi-bin3/Search2.exe?Code=y9yi0yaqx4yobcyzfy&sTarget=2,26430,2025
282090,兵庫県,豊岡市,ﾋｮｳｺﾞｹﾝ,ﾄﾖｵｶｼ,http://www.kensakusystem.jp/toyooka/cgi-bin3/Search2.exe?Code=vwo937ys1c3qcu99po&sTarget=2,73940,2025
282103,兵庫県,加古川市,ﾋｮｳｺﾞｹﾝ,ｶｺｶﾞﾜｼ,http://www.kensakusystem.jp/kakogawa/cgi-bin3/Search2.exe?Code=wuxq7sair3jdes60gd&sTarget=2,253304,2025
282120,兵庫県,赤穂市,ﾋｮｳｺﾞｹﾝ,ｱｺｳｼ,http://www.kensakusystem.jp/ako/,43636,2025
282138,兵庫県,西脇市,ﾋｮｳｺﾞｹﾝ,ﾆｼﾜｷｼ,http://www.kensakusystem.jp/nishiwaki/cgi-bin3/Search2.exe?Code=50679759hycqmtwuze&sTarget=2,36885,2025
282146,兵庫県,宝塚市,ﾋｮｳｺﾞｹﾝ,ﾀｶﾗﾂﾞｶｼ,http://takarazuka.gijiroku.com/voices/g07v_search.asp?Sflg=2&FBKEY1=,224329,2025
282154,兵庫県,三木市,ﾋｮｳｺﾞｹﾝ,ﾐｷｼ,https://ssp.kaigiroku.net/tenant/miki/MinuteSearch.html,70412,2025
282162,兵庫県,高砂市,ﾋｮｳｺﾞｹﾝ,ﾀｶｻｺﾞｼ,http://www.kensakusystem.jp/takasago/cgi-bin2/Search2.exe?Code=h52lmgenyzsjmkcxck&sTarget=2,85001,2025
282171,兵庫県,川西市,ﾋｮｳｺﾞｹﾝ,ｶﾜﾆｼｼ,https://ssp.kaigiroku.net/tenant/kawanishi/SpMinuteSearch.html,150965,2025
282189,兵庫県,小野市,ﾋｮｳｺﾞｹﾝ,ｵﾉｼ,http://www.kensakusystem.jp/ono-c/sapphire.html,45308,2025
282197,兵庫県,三田市,ﾋｮｳｺﾞｹﾝ,ｻﾝﾀﾞｼ,https://ssp.kaigiroku.net/tenant/sanda/MinuteSearch.html,104993,2025
282201,兵庫県,加西市,ﾋｮｳｺﾞｹﾝ,ｶｻｲｼ,https://ssp.kaigiroku.net/tenant/kasai/SpMinuteSearch.html,39811,2025
282219,兵庫県,丹波篠山市,ﾋｮｳｺﾞｹﾝ,ﾀﾝﾊﾞｻｻﾔﾏｼ,http://kensaku.sasayama.jp/cgi-bin3/Search2.exe?Code=ypvpvhw7z6s7qz9kda&sTarget=2,38006,2025
282227,兵庫県,養父市,ﾋｮｳｺﾞｹﾝ,ﾔﾌﾞｼ,https://www.city.yabu.hyogo.dbsr.jp/,20859,2025
282235,兵庫県,丹波市,ﾋｮｳｺﾞｹﾝ,ﾀﾝﾊﾞｼ,http://www.kensakusystem.jp/tamba/index.html,58669,2025
282243,兵庫県,南あわじ市,ﾋｮｳｺﾞｹﾝ,ﾐﾅﾐｱﾜｼﾞｼ,https://www.kensakusystem.jp/minamiawaji/,42975,2025
282251,兵庫県,朝来市,ﾋｮｳｺﾞｹﾝ,ｱｻｺﾞｼ,https://www.voicetechno.net/MinutesSystem/Asago/,27285,2025
282260,兵庫県,淡路市,ﾋｮｳｺﾞｹﾝ,ｱﾜｼﾞｼ,http://www.kensakusystem.jp/awaji/cgi-bin3/Search2.exe?Code=otn04xmnkzclwclcpc&sTarget=2,40577,2025
282278,兵庫県,宍粟市,ﾋｮｳｺﾞｹﾝ,ｼｿｳｼ,http://www.kensakusystem.jp/shiso/cgi-bin3/Search2.exe?Code=qa14qe4myj8svxwule&sTarget=2,33385,2025
282286,兵庫県,加東市,ﾋｮｳｺﾞｹﾝ,ｶﾄｳｼ,https://ssp.kaigiroku.net/tenant/kato/pg/index.html,37526,2025
282294,兵庫県,たつの市,ﾋｮｳｺﾞｹﾝ,ﾀﾂﾉｼ,http://www.kensakusystem.jp/tatsuno/,71181,2025
283011,兵庫県,猪名川町,ﾋｮｳｺﾞｹﾝ,ｲﾅｶﾞﾜﾁｮｳ,http://www.kensakusystem.jp/inagawa/,28421,2025
283657,兵庫県,多可町,ﾋｮｳｺﾞｹﾝ,ﾀｶﾁｮｳ,https://ssp.kaigiroku.net/tenant/taka/MinuteSearch.html,18147,2025
283819,兵庫県,稲美町,ﾋｮｳｺﾞｹﾝ,ｲﾅﾐﾁｮｳ,http://www.kensakusystem.jp/inami/cgi-bin3/Search2.exe?Code=5mm8swkjpc0179mqow&sTarget=2,29781,2025
283827,兵庫県,播磨町,ﾋｮｳｺﾞｹﾝ,ﾊﾘﾏﾁｮｳ,http://www.kensakusystem.jp/harima/cgi-bin3/Search2.exe?Code=1lw15plizspqodwjvx&sTarget=2,34085,2025
284424,兵庫県,市川町,ﾋｮｳｺﾞｹﾝ,ｲﾁｶﾜﾁｮｳ,http://www.kensakusystem.jp/ichikawa/cgi-bin3/Search2.exe?Code=nqpmtrhi2lvnmbvacv&sTarget=2,10492,2025
284432,兵庫県,福崎町,ﾋｮｳｺﾞｹﾝ,ﾌｸｻｷﾁｮｳ,https://www.town.fukusaki.hyogo.jp/0000000984.html,18014,2025
284467,兵庫県,神河町,ﾋｮｳｺﾞｹﾝ,ｶﾐｶﾜﾁｮｳ,https://www.town.kamikawa.hyogo.jp/soshikikarasagasu/3-1-0-0-0_2.html,10032,2025
284645,兵庫県,太子町,ﾋｮｳｺﾞｹﾝ,ﾀｲｼﾁｮｳ,https://www.town.hyogo-taishi.lg.jp/soshikikarasagasu/taishityougikai/honkaiginnokaigiroku/index.html,33021,2025
284815,兵庫県,上郡町,ﾋｮｳｺﾞｹﾝ,ｶﾐｺﾞｵﾘﾁｮｳ,http://www.kensakusystem.jp/kamigori/cgi-bin3/Search2.exe?Code=w7o8zwvr1rphhr5qpl&sTarget=2,13297,2025
285013,兵庫県,佐用町,ﾋｮｳｺﾞｹﾝ,ｻﾖｳﾁｮｳ,https://www.town.sayo.lg.jp/cms-sypher/www/gov/result.jsp?life_genre=157,14429,2025
285854,兵庫県,香美町,ﾋｮｳｺﾞｹﾝ,ｶﾐﾁｮｳ,https://www.town.kami.hyogo.dbsr.jp/,15089,2025
285862,兵庫県,新温泉町,ﾋｮｳｺﾞｹﾝ,ｼﾝｵﾝｾﾝﾁｮｳ,https://www.town.shinonsen.hyogo.jp/page/index.php?mode=page_list&cate_id=C2608,12617,2025
290009,奈良県,,ﾅﾗｹﾝ,,https://ssp.kaigiroku.net/tenant/prefnara/SpMinuteSearch.html,1284953,2025
292010,奈良県,奈良市,ﾅﾗｹﾝ,ﾅﾗｼ,https://ssp.kaigiroku.net/tenant/narashi/SpMinuteSearch.html,342080,2025
292028,奈良県,大和高田市,ﾅﾗｹﾝ,ﾔﾏﾄﾀｶﾀﾞｼ,http://www.city.yamatotakada.nara.dbsr.jp/index.php/6592452?Template=search-detail,60726,2025
292036,奈良県,大和郡山市,ﾅﾗｹﾝ,ﾔﾏﾄｺｵﾘﾔﾏｼ,https://ssp.kaigiroku.net/tenant/yamatokoriyama/SpMinuteSearch.html,81337,2025
292044,奈良県,天理市,ﾅﾗｹﾝ,ﾃﾝﾘｼ,https://ssp.kaigiroku.net/tenant/tenri/SpMinuteSearch.html,59496,2025
292052,奈良県,橿原市,ﾅﾗｹﾝ,ｶｼﾊﾗｼ,https://www.city.kashihara.nara.dbsr.jp/index.php/5277684?Template=search-detail,116921,2025
292061,奈良県,桜井市,ﾅﾗｹﾝ,ｻｸﾗｲｼ,https://www.city.sakurai.nara.dbsr.jp/,53408,2025
292079,奈良県,五條市,ﾅﾗｹﾝ,ｺﾞｼﾞｮｳｼ,https://ssp.kaigiroku.net/tenant/gojo/SpTop.html,26326,2025
292087,奈良県,御所市,ﾅﾗｹﾝ,ｺﾞｾｼ,https://ssp.kaigiroku.net/tenant/gose/SpMinuteSearch.html,22623,2025
292095,奈良県,生駒市,ﾅﾗｹﾝ,ｲｺﾏｼ,http://www.city.ikoma.nara.dbsr.jp/index.php/6023922?Template=search-phrase,115057,2025
292109,奈良県,香芝市,ﾅﾗｹﾝ,ｶｼﾊﾞｼ,https://ssp.kaigiroku.net/tenant/kashiba/MinuteSearch.html,77591,2025
292117,奈良県,葛城市,ﾅﾗｹﾝ,ｶﾂﾗｷﾞｼ,http://www.city.katsuragi.nara.dbsr.jp/index.php/4250510?Template=search-detail,37270,2025
292125,奈良県,宇陀市,ﾅﾗｹﾝ,ｳﾀﾞｼ,http://www.kensakusystem.jp/uda/index.html,26302,2025
293229,奈良県,山添村,ﾅﾗｹﾝ,ﾔﾏｿﾞｴﾑﾗ,https://www.vill.yamazoe.nara.jp/,3016,2025
293423,奈良県,平群町,ﾅﾗｹﾝ,ﾍｸﾞﾘﾁｮｳ,https://www.town.heguri.nara.jp/site/gikai/list47-37.html,17929,2025
293431,奈良県,三郷町,ﾅﾗｹﾝ,ｻﾝｺﾞｳﾁｮｳ,https://www.town.sango.nara.jp/site/gikai/list7.html,22056,2025
293440,奈良県,斑鳩町,ﾅﾗｹﾝ,ｲｶﾙｶﾞﾁｮｳ,https://www.town.ikaruga.nara.jp/0000000402.html,27783,2025
293458,奈良県,安堵町,ﾅﾗｹﾝ,ｱﾝﾄﾞﾁｮｳ,https://www.town.ando.nara.jp/category/10-6-3-0-0-0-0-0-0-0.html,6618,2025
293610,奈良県,川西町,ﾅﾗｹﾝ,ｶﾜﾆｼﾁｮｳ,https://www.town.nara-kawanishi.lg.jp/soshiki/5-0-0-0-0_80.html,7809,2025
293628,奈良県,三宅町,ﾅﾗｹﾝ,ﾐﾔｹﾁｮｳ,https://www.town.miyake.lg.jp/site/gikai/list15.html,6308,2025
293636,奈良県,田原本町,ﾅﾗｹﾝ,ﾀﾜﾗﾓﾄﾁｮｳ,http://ssp.kaigiroku.net/tenant/tawaramoto/pg/index.html,30989,2025
293857,奈良県,曽爾村,ﾅﾗｹﾝ,ｿﾆﾑﾗ,https://www.vill.soni.nara.jp/info/632,1253,2025
293865,奈良県,御杖村,ﾅﾗｹﾝ,ﾐﾂｴﾑﾗ,https://www.vill.mitsue.nara.jp/,1336,2025
294012,奈良県,高取町,ﾅﾗｹﾝ,ﾀｶﾄﾘﾁｮｳ,https://www.town.takatori.nara.jp/category_list.php?frmCd=1-1-5-0-0,6022,2025
294021,奈良県,明日香村,ﾅﾗｹﾝ,ｱｽｶﾑﾗ,https://www.asukamura.jp/,5020,2025
294241,奈良県,上牧町,ﾅﾗｹﾝ,ｶﾝﾏｷﾁｮｳ,https://www.town.kanmaki.nara.jp/soshiki/gikaijimu/gyomu/gikai/about_gikai/353.html,20862,2025
294250,奈良県,王寺町,ﾅﾗｹﾝ,ｵｳｼﾞﾁｮｳ,http://ssp.kaigiroku.net/tenant/oji/pg/index.html,23446,2025
294268,奈良県,広陵町,ﾅﾗｹﾝ,ｺｳﾘﾖｳﾁｮｳ,http://www.kensakusystem.jp/koryo/cgi-bin3/Search2.exe?Code=gwtept4ijlnpo2gtkc&sTarget=2,34717,2025
294276,奈良県,河合町,ﾅﾗｹﾝ,ｶﾜｲﾁｮｳ,https://www.town.kawai.nara.jp/10/1_1/1/2/index.html,16443,2025
294411,奈良県,吉野町,ﾅﾗｹﾝ,ﾖｼﾉﾁｮｳ,https://www.town.yoshino.nara.jp/gikai/kaigiroku/index.html,5759,2025
294420,奈良県,大淀町,ﾅﾗｹﾝ,ｵｵﾖﾄﾞﾁｮｳ,https://www.town.oyodo.lg.jp/,15417,2025
294438,奈良県,下市町,ﾅﾗｹﾝ,ｼﾓｲﾁﾁｮｳ,https://www.town.shimoichi.lg.jp/,4387,2025
294446,奈良県,黒滝村,ﾅﾗｹﾝ,ｸﾛﾀｷﾑﾗ,https://www.vill.kurotaki.nara.jp/,581,2025
